name,url,category,description,featured,hidden
OpenFoundry,https://openfoundry.com,Typography,"OpenFoundry is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Openfield,https://of.domains,Technology/Software,"Openfield is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Openhouse Magazine,https://openhousemagazine.com,Architecture/Real Estate,"Openhouse Magazine is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Opening Hours,https://openinghours.studio,Design/Creative,"Opening Hours is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Opening Line,https://openingline.co,Personal/Portfolio,"Opening Line is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Operate,https://operate.so,AI Tool,"AI-assisted operations workspace to automate tasks, docs, and workflows.",False,True
Optical Arts,https://opticalartsstudio.com,Design/Creative,"Optical Arts is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Optimal Workshop,https://optimal-workshop.com,E-commerce,"Optimal Workshop is a leading ecommerce platform offering seamless online shopping experiences, secure payment processing, intuitive product browsing, and modern retail solutions worldwide.",False,True
Optimalworksh…,https://www.optimalworksh…,Design/Creative,"Optimalworksh… is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Optimo Hats,https://optimohats.com,Personal/Portfolio,"Optimo Hats is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Or Type,https://ortype.com,Typography,"Or Type is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Ore Studios,http://orestudios.com,Design/Creative,"Ore Studios is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",False,False
Organic Basics,https://organicbasics.com,Personal/Portfolio,"Organic Basics is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Orior Furniture,https://www.oriorfurniture.com,Architecture/Real Estate,"Orior Furniture is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Ornamental Order,https://ornamentalorder.com,Healthcare/Wellness,"Ornamental Order is a digital health and wellness platform delivering healthcare solutions, wellness services, patient care tools, and health tracking for improved outcomes.",False,False
Orno Pizzeria,http://www.ornopizzeria.com,Personal/Portfolio,"Orno Pizzeria is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Oros Apparel,https://www.orosapparel.com,Technology/Software,"Oros Apparel is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Oscar Pecher,https://www.oscarpecher.com,Mobility/Transportation,"Oscar Pecher is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Oskar Mieta,https://oskarmieta.com,Personal/Portfolio,"Oskar Mieta is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Oslo Design Fair,https://oslodesignfair.com,Technology/Software,"Oslo Design Fair is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Ossa Wines Tasmania,https://ossa.com,Food & Beverage,"Ossa Wines Tasmania is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",False,False
Osso VR,https://www.ossovr.com,Personal/Portfolio,"Osso VR is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",False,False
Ostend Beach Dance Festival,https://www.ostendbeach.be,Media/Entertainment,"Ostend Beach Dance Festival is an AI-powered platform leveraging machine learning, artificial intelligence, and automation to deliver intelligent solutions, predictive insights, and innovative technology.",False,False
