name,url,category,description,featured,hidden
Maple | Voice AI That Answers Calls & Takes Orders for Restaurants 2,https://www.maple.inc,Technology/Software,"Maple | Voice AI That Answers Calls & Takes Orders for Restaurants is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Marble,https://marble.studio,Design/Creative,"Marble is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Marc Andrew,https://marcandrew.com,Personal/Portfolio,"Marc Andrew is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Marc Bouchenoire,https://marcbouchenoire.com,Personal/Portfolio,"Marc Bouchenoire is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Marco Coppeto,https://marcocoppeto.com,Personal/Portfolio,"Marco Coppeto is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Marco Cornacchia,https://marcocornacchia.com,Personal/Portfolio,"Marco Cornacchia is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Marco Grimaldi,https://marcogrimaldi.com,Personal/Portfolio,"Marco Grimaldi is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Marcos Rezende,https://marcosrezende.com,Personal/Portfolio,"Marcos Rezende is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Marcus Eriksson,https://marcuseriksson.com,Personal/Portfolio,"Marcus Eriksson is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Margaux Gayet,https://margauxgayet.com,Design/Creative,"Margaux Gayet is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Margaux Le Pierrès,https://margauxlepierrs.com,Design/Creative,"Margaux Le Pierrès is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Margaux Le Pierrés 2,https://margauxlepierres.com,Design/Creative,"Margaux Le Pierrés is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Margot Lévêque Studio,https://margotleveque.com,Design/Creative,"Margot Lévêque Studio is a creative design platform offering professional design tools, UI/UX resources, graphic assets, templates, and inspiration for designers creating exceptional experiences.",false,false
Mariana Bukvic,https://marianabukvic.co,Personal/Portfolio,"Mariana Bukvic is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Mariano Pascual 2,https://marianopascual.com,Personal/Portfolio,"Mariano Pascual is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Marie Catribs,https://mariecatribs.com,Personal/Portfolio,"Marie Catribs is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Marie Codina – Digital Designer and Photographer,https://mariecodina.com,Technology/Software,"Marie Codina – Digital Designer and Photographer is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Marina Suvorova,https://marinasuvorova.com,Personal/Portfolio,"Marina Suvorova is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Mario Hugo,https://mariohugo.com,Personal/Portfolio,"Mario Hugo is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Mario Testino,https://mariotestino.com,Robotics/Hardware,"Mario Testino is an innovative digital platform providing modern solutions, exceptional user experiences, and cutting-edge features designed to meet diverse needs.",false,false
Marion Milice,https://www.marionmilice.fr,Personal/Portfolio,"Marion Milice is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Mark Bloom,https://markbloom.com,Personal/Portfolio,"Mark Bloom is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
Mark Hurrell,https://markhurrell.com,Personal/Portfolio,"Mark Hurrell is a professional portfolio website showcasing creative work, design projects, case studies, and achievements with stunning visual presentation and user-friendly navigation.",false,false
